DAILY SALES — AUGUST 2025
Date,Product,Variant,Units Sold,Unit Price,Daily Revenue
2025-08-16,Pumpkin Spice Latte,Medium,5,$5.50,$27.50
2025-08-16,Pumpkin Spice Latte,Large,2,$6.00,$12.00
2025-08-16,Cake Pop,Chocolate,6,$2.00,$12.00
2025-08-16,Cake Pop,Birthday Cake,3,$2.00,$6.00
2025-08-16,Cake Pop,Vanilla,3,$2.00,$6.00
2025-08-17,House Coffee,Small,9,$2.50,$22.50
2025-08-17,House Coffee,Medium,10,$2.95,$29.50
2025-08-17,House Coffee,Large,6,$3.25,$19.50
2025-08-17,Latte,Small,7,$4.50,$31.50
2025-08-17,Latte,Medium,10,$5.00,$50.00
2025-08-17,Latte,Large,6,$5.50,$33.00
2025-08-17,Cappuccino,Small,4,$4.25,$17.00
2025-08-17,Cappuccino,Medium,6,$4.75,$28.50
2025-08-17,Cappuccino,Large,3,$5.25,$15.75
2025-08-17,Mocha,Small,4,$4.75,$19.00
2025-08-17,Mocha,Medium,5,$5.25,$26.25
2025-08-17,Mocha,Large,4,$5.75,$23.00
2025-08-17,Cold Brew,Small,6,$3.75,$22.50
2025-08-17,Cold Brew,Large,4,$4.50,$18.00
2025-08-17,Green Tea,Small,5,$2.75,$13.75
2025-08-17,Green Tea,Medium,6,$3.10,$18.60
2025-08-17,Green Tea,Large,3,$3.50,$10.50
2025-08-17,Chai Tea Latte,Small,3,$4.25,$12.75
2025-08-17,Chai Tea Latte,Medium,6,$4.75,$28.50
2025-08-17,Chai Tea Latte,Large,4,$5.25,$21.00
2025-08-17,Blueberry Muffin,Standard,10,$2.95,$29.50
2025-08-17,Chocolate Croissant,Standard,7,$3.45,$24.15
2025-08-17,Breakfast Sandwich,Standard,4,$5.95,$23.80
2025-08-17,Pumpkin Spice Latte,Small,3,$5.00,$15.00
2025-08-17,Pumpkin Spice Latte,Medium,3,$5.50,$16.50
2025-08-17,Pumpkin Spice Latte,Large,2,$6.00,$12.00
2025-08-17,Cake Pop,Chocolate,3,$2.00,$6.00
2025-08-17,Cake Pop,Birthday Cake,1,$2.00,$2.00
2025-08-17,Cake Pop,Vanilla,2,$2.00,$4.00
2025-08-18,House Coffee,Small,11,$2.50,$27.50
2025-08-18,House Coffee,Medium,15,$2.95,$44.25
2025-08-18,House Coffee,Large,10,$3.25,$32.50
2025-08-18,Latte,Small,8,$4.50,$36.00
2025-08-18,Latte,Medium,12,$5.00,$60.00
2025-08-18,Latte,Large,10,$5.50,$55.00
2025-08-18,Cappuccino,Small,5,$4.25,$21.25
2025-08-18,Cappuccino,Medium,8,$4.75,$38.00
2025-08-18,Cappuccino,Large,4,$5.25,$21.00
2025-08-18,Mocha,Small,6,$4.75,$28.50
2025-08-18,Mocha,Medium,7,$5.25,$36.75
2025-08-18,Mocha,Large,3,$5.75,$17.25
2025-08-18,Cold Brew,Small,7,$3.75,$26.25
2025-08-18,Cold Brew,Large,3,$4.50,$13.50
2025-08-18,Green Tea,Small,5,$2.75,$13.75
2025-08-18,Green Tea,Medium,6,$3.10,$18.60
2025-08-18,Green Tea,Large,4,$3.50,$14.00
2025-08-18,Chai Tea Latte,Small,5,$4.25,$21.25
2025-08-18,Chai Tea Latte,Medium,7,$4.75,$33.25
2025-08-18,Chai Tea Latte,Large,5,$5.25,$26.25
2025-08-18,Blueberry Muffin,Standard,12,$2.95,$35.40
2025-08-18,Chocolate Croissant,Standard,9,$3.45,$31.05
2025-08-18,Breakfast Sandwich,Standard,7,$5.95,$41.65
2025-08-18,Pumpkin Spice Latte,Small,2,$5.00,$10.00
2025-08-18,Pumpkin Spice Latte,Medium,3,$5.50,$16.50
2025-08-18,Pumpkin Spice Latte,Large,1,$6.00,$6.00
2025-08-18,Cake Pop,Chocolate,5,$2.00,$10.00
2025-08-18,Cake Pop,Birthday Cake,4,$2.00,$8.00
2025-08-18,Cake Pop,Vanilla,3,$2.00,$6.00
2025-08-19,House Coffee,Small,12,$2.50,$30.00
2025-08-19,House Coffee,Medium,15,$2.95,$44.25
2025-08-19,House Coffee,Large,9,$3.25,$29.25
2025-08-19,Latte,Small,8,$4.50,$36.00
2025-08-19,Latte,Medium,14,$5.00,$70.00
2025-08-19,Latte,Large,9,$5.50,$49.50
2025-08-19,Cappuccino,Small,4,$4.25,$17.00
2025-08-19,Cappuccino,Medium,7,$4.75,$33.25
2025-08-19,Cappuccino,Large,4,$5.25,$21.00
2025-08-19,Mocha,Small,6,$4.75,$28.50
2025-08-19,Mocha,Medium,7,$5.25,$36.75
2025-08-19,Mocha,Large,3,$5.75,$17.25
2025-08-19,Cold Brew,Small,7,$3.75,$26.25
2025-08-19,Cold Brew,Large,5,$4.50,$22.50
2025-08-19,Green Tea,Small,4,$2.75,$11.00
2025-08-19,Green Tea,Medium,7,$3.10,$21.70
2025-08-19,Green Tea,Large,5,$3.50,$17.50
2025-08-19,Chai Tea Latte,Small,5,$4.25,$21.25
2025-08-19,Chai Tea Latte,Medium,9,$4.75,$42.75
2025-08-19,Chai Tea Latte,Large,5,$5.25,$26.25
2025-08-19,Blueberry Muffin,Standard,10,$2.95,$29.50
2025-08-19,Chocolate Croissant,Standard,6,$3.45,$20.70
2025-08-19,Breakfast Sandwich,Standard,5,$5.95,$29.75
2025-08-19,Pumpkin Spice Latte,Small,4,$5.00,$20.00
2025-08-19,Pumpkin Spice Latte,Medium,5,$5.50,$27.50
2025-08-19,Pumpkin Spice Latte,Large,2,$6.00,$12.00
2025-08-19,Cake Pop,Chocolate,5,$2.00,$10.00
2025-08-19,Cake Pop,Birthday Cake,2,$2.00,$4.00
2025-08-19,Cake Pop,Vanilla,3,$2.00,$6.00
2025-08-20,House Coffee,Small,13,$2.50,$32.50
2025-08-20,House Coffee,Medium,15,$2.95,$44.25
2025-08-20,House Coffee,Large,10,$3.25,$32.50
2025-08-20,Latte,Small,9,$4.50,$40.50
2025-08-20,Latte,Medium,14,$5.00,$70.00
2025-08-20,Latte,Large,9,$5.50,$49.50
2025-08-20,Cappuccino,Small,8,$4.25,$34.00
2025-08-20,Cappuccino,Medium,9,$4.75,$42.75
2025-08-20,Cappuccino,Large,5,$5.25,$26.25
2025-08-20,Mocha,Small,6,$4.75,$28.50
2025-08-20,Mocha,Medium,7,$5.25,$36.75
2025-08-20,Mocha,Large,4,$5.75,$23.00
2025-08-20,Cold Brew,Small,7,$3.75,$26.25
2025-08-20,Cold Brew,Large,5,$4.50,$22.50
2025-08-20,Green Tea,Small,6,$2.75,$16.50
2025-08-20,Green Tea,Medium,6,$3.10,$18.60
2025-08-20,Green Tea,Large,6,$3.50,$21.00
2025-08-20,Chai Tea Latte,Small,7,$4.25,$29.75
2025-08-20,Chai Tea Latte,Medium,9,$4.75,$42.75
2025-08-20,Chai Tea Latte,Large,5,$5.25,$26.25
2025-08-20,Blueberry Muffin,Standard,12,$2.95,$35.40
2025-08-20,Chocolate Croissant,Standard,9,$3.45,$31.05
2025-08-20,Breakfast Sandwich,Standard,8,$5.95,$47.60
2025-08-20,Pumpkin Spice Latte,Small,3,$5.00,$15.00
2025-08-20,Pumpkin Spice Latte,Medium,5,$5.50,$27.50
2025-08-20,Pumpkin Spice Latte,Large,3,$6.00,$18.00
2025-08-20,Cake Pop,Chocolate,5,$2.00,$10.00
2025-08-20,Cake Pop,Birthday Cake,3,$2.00,$6.00
2025-08-20,Cake Pop,Vanilla,4,$2.00,$8.00
2025-08-21,House Coffee,Small,11,$2.50,$27.50
2025-08-21,House Coffee,Medium,16,$2.95,$47.20
2025-08-21,House Coffee,Large,10,$3.25,$32.50
2025-08-21,Latte,Small,7,$4.50,$31.50
2025-08-21,Latte,Medium,14,$5.00,$70.00
2025-08-21,Latte,Large,9,$5.50,$49.50
2025-08-21,Cappuccino,Small,6,$4.25,$25.50
2025-08-21,Cappuccino,Medium,8,$4.75,$38.00
2025-08-21,Cappuccino,Large,5,$5.25,$26.25
2025-08-21,Mocha,Small,5,$4.75,$23.75
2025-08-21,Mocha,Medium,8,$5.25,$42.00
2025-08-21,Mocha,Large,3,$5.75,$17.25
2025-08-21,Cold Brew,Small,6,$3.75,$22.50
2025-08-21,Cold Brew,Large,5,$4.50,$22.50
2025-08-21,Green Tea,Small,5,$2.75,$13.75
2025-08-21,Green Tea,Medium,8,$3.10,$24.80
2025-08-21,Green Tea,Large,5,$3.50,$17.50
2025-08-21,Chai Tea Latte,Small,5,$4.25,$21.25
2025-08-21,Chai Tea Latte,Medium,7,$4.75,$33.25
2025-08-21,Chai Tea Latte,Large,5,$5.25,$26.25
2025-08-21,Blueberry Muffin,Standard,11,$2.95,$32.45
2025-08-21,Chocolate Croissant,Standard,9,$3.45,$31.05
2025-08-21,Breakfast Sandwich,Standard,6,$5.95,$35.70
2025-08-21,Pumpkin Spice Latte,Small,4,$5.00,$20.00
2025-08-21,Pumpkin Spice Latte,Medium,5,$5.50,$27.50
2025-08-21,Pumpkin Spice Latte,Large,3,$6.00,$18.00
2025-08-21,Cake Pop,Chocolate,5,$2.00,$10.00
2025-08-21,Cake Pop,Birthday Cake,4,$2.00,$8.00
2025-08-21,Cake Pop,Vanilla,2,$2.00,$4.00
2025-08-22,House Coffee,Small,13,$2.50,$32.50
2025-08-22,House Coffee,Medium,18,$2.95,$53.10
2025-08-22,House Coffee,Large,10,$3.25,$32.50
2025-08-22,Latte,Small,9,$4.50,$40.50
2025-08-22,Latte,Medium,15,$5.00,$75.00
2025-08-22,Latte,Large,12,$5.50,$66.00
2025-08-22,Cappuccino,Small,7,$4.25,$29.75
2025-08-22,Cappuccino,Medium,10,$4.75,$47.50
2025-08-22,Cappuccino,Large,5,$5.25,$26.25
2025-08-22,Mocha,Small,8,$4.75,$38.00
2025-08-22,Mocha,Medium,7,$5.25,$36.75
2025-08-22,Mocha,Large,4,$5.75,$23.00
2025-08-22,Cold Brew,Small,7,$3.75,$26.25
2025-08-22,Cold Brew,Large,4,$4.50,$18.00
2025-08-22,Green Tea,Small,5,$2.75,$13.75
2025-08-22,Green Tea,Medium,8,$3.10,$24.80
2025-08-22,Green Tea,Large,5,$3.50,$17.50
2025-08-22,Chai Tea Latte,Small,6,$4.25,$25.50
2025-08-22,Chai Tea Latte,Medium,8,$4.75,$38.00
2025-08-22,Chai Tea Latte,Large,5,$5.25,$26.25
2025-08-22,Blueberry Muffin,Standard,14,$2.95,$41.30
2025-08-22,Chocolate Croissant,Standard,11,$3.45,$37.95
2025-08-22,Breakfast Sandwich,Standard,7,$5.95,$41.65
2025-08-22,Pumpkin Spice Latte,Small,3,$5.00,$15.00
2025-08-22,Pumpkin Spice Latte,Medium,3,$5.50,$16.50
2025-08-22,Pumpkin Spice Latte,Large,2,$6.00,$12.00
2025-08-22,Cake Pop,Chocolate,5,$2.00,$10.00
2025-08-22,Cake Pop,Birthday Cake,2,$2.00,$4.00
2025-08-22,Cake Pop,Vanilla,2,$2.00,$4.00
2025-08-23,House Coffee,Small,16,$2.50,$40.00
2025-08-23,House Coffee,Medium,19,$2.95,$56.05
2025-08-23,House Coffee,Large,13,$3.25,$42.25
2025-08-23,Latte,Small,11,$4.50,$49.50
2025-08-23,Latte,Medium,17,$5.00,$85.00
2025-08-23,Latte,Large,12,$5.50,$66.00
2025-08-23,Cappuccino,Small,9,$4.25,$38.25
2025-08-23,Cappuccino,Medium,10,$4.75,$47.50
2025-08-23,Cappuccino,Large,8,$5.25,$42.00
2025-08-23,Mocha,Small,8,$4.75,$38.00
2025-08-23,Mocha,Medium,9,$5.25,$47.25
2025-08-23,Mocha,Large,5,$5.75,$28.75
2025-08-23,Cold Brew,Small,8,$3.75,$30.00
2025-08-23,Cold Brew,Large,4,$4.50,$18.00
2025-08-23,Green Tea,Small,8,$2.75,$22.00
2025-08-23,Green Tea,Medium,9,$3.10,$27.90
2025-08-23,Green Tea,Large,6,$3.50,$21.00
2025-08-23,Chai Tea Latte,Small,8,$4.25,$34.00
2025-08-23,Chai Tea Latte,Medium,9,$4.75,$42.75
2025-08-23,Chai Tea Latte,Large,6,$5.25,$31.50
2025-08-23,Blueberry Muffin,Standard,14,$2.95,$41.30
2025-08-23,Chocolate Croissant,Standard,9,$3.45,$31.05
2025-08-23,Breakfast Sandwich,Standard,8,$5.95,$47.60
2025-08-23,Pumpkin Spice Latte,Small,4,$5.00,$20.00
2025-08-23,Pumpkin Spice Latte,Medium,7,$5.50,$38.50
2025-08-23,Pumpkin Spice Latte,Large,2,$6.00,$12.00
2025-08-23,Cake Pop,Chocolate,7,$2.00,$14.00
2025-08-23,Cake Pop,Birthday Cake,4,$2.00,$8.00
2025-08-23,Cake Pop,Vanilla,5,$2.00,$10.00
2025-08-24,House Coffee,Small,8,$2.50,$20.00
2025-08-24,House Coffee,Medium,11,$2.95,$32.45
2025-08-24,House Coffee,Large,7,$3.25,$22.75
2025-08-24,Latte,Small,6,$4.50,$27.00
2025-08-24,Latte,Medium,11,$5.00,$55.00
2025-08-24,Latte,Large,9,$5.50,$49.50
2025-08-24,Cappuccino,Small,4,$4.25,$17.00
2025-08-24,Cappuccino,Medium,6,$4.75,$28.50
2025-08-24,Cappuccino,Large,4,$5.25,$21.00
2025-08-24,Mocha,Small,5,$4.75,$23.75
2025-08-24,Mocha,Medium,7,$5.25,$36.75
2025-08-24,Mocha,Large,2,$5.75,$11.50
2025-08-24,Cold Brew,Small,4,$3.75,$15.00
2025-08-24,Cold Brew,Large,4,$4.50,$18.00
2025-08-24,Green Tea,Small,3,$2.75,$8.25
2025-08-24,Green Tea,Medium,4,$3.10,$12.40
2025-08-24,Green Tea,Large,2,$3.50,$7.00
2025-08-24,Chai Tea Latte,Small,3,$4.25,$12.75
2025-08-24,Chai Tea Latte,Medium,6,$4.75,$28.50
2025-08-24,Chai Tea Latte,Large,3,$5.25,$15.75
2025-08-24,Blueberry Muffin,Standard,8,$2.95,$23.60
2025-08-24,Chocolate Croissant,Standard,5,$3.45,$17.25
2025-08-24,Breakfast Sandwich,Standard,5,$5.95,$29.75
2025-08-24,Pumpkin Spice Latte,Small,3,$5.00,$15.00
2025-08-24,Pumpkin Spice Latte,Medium,3,$5.50,$16.50
2025-08-24,Pumpkin Spice Latte,Large,2,$6.00,$12.00
2025-08-24,Cake Pop,Chocolate,5,$2.00,$10.00
2025-08-24,Cake Pop,Birthday Cake,3,$2.00,$6.00
2025-08-24,Cake Pop,Vanilla,3,$2.00,$6.00
2025-08-25,House Coffee,Small,12,$2.50,$30.00
2025-08-25,House Coffee,Medium,16,$2.95,$47.20
2025-08-25,House Coffee,Large,9,$3.25,$29.25
2025-08-25,Latte,Small,8,$4.50,$36.00
2025-08-25,Latte,Medium,13,$5.00,$65.00
2025-08-25,Latte,Large,11,$5.50,$60.50
2025-08-25,Cappuccino,Small,7,$4.25,$29.75
2025-08-25,Cappuccino,Medium,7,$4.75,$33.25
2025-08-25,Cappuccino,Large,4,$5.25,$21.00
2025-08-25,Mocha,Small,5,$4.75,$23.75
2025-08-25,Mocha,Medium,8,$5.25,$42.00
2025-08-25,Mocha,Large,4,$5.75,$23.00
2025-08-25,Cold Brew,Small,6,$3.75,$22.50
2025-08-25,Cold Brew,Large,3,$4.50,$13.50
2025-08-25,Green Tea,Small,6,$2.75,$16.50
2025-08-25,Green Tea,Medium,8,$3.10,$24.80
2025-08-25,Green Tea,Large,5,$3.50,$17.50
2025-08-25,Chai Tea Latte,Small,6,$4.25,$25.50
2025-08-25,Chai Tea Latte,Medium,8,$4.75,$38.00
2025-08-25,Chai Tea Latte,Large,3,$5.25,$15.75
2025-08-25,Blueberry Muffin,Standard,11,$2.95,$32.45
2025-08-25,Chocolate Croissant,Standard,8,$3.45,$27.60
2025-08-25,Breakfast Sandwich,Standard,5,$5.95,$29.75
2025-08-25,Pumpkin Spice Latte,Small,2,$5.00,$10.00
2025-08-25,Pumpkin Spice Latte,Medium,3,$5.50,$16.50
2025-08-25,Pumpkin Spice Latte,Large,4,$6.00,$24.00
2025-08-25,Cake Pop,Chocolate,6,$2.00,$12.00
2025-08-25,Cake Pop,Birthday Cake,3,$2.00,$6.00
2025-08-25,Cake Pop,Vanilla,4,$2.00,$8.00
2025-08-26,House Coffee,Small,13,$2.50,$32.50
2025-08-26,House Coffee,Medium,15,$2.95,$44.25
2025-08-26,House Coffee,Large,8,$3.25,$26.00
2025-08-26,Latte,Small,6,$4.50,$27.00
2025-08-26,Latte,Medium,13,$5.00,$65.00
2025-08-26,Latte,Large,9,$5.50,$49.50
2025-08-26,Cappuccino,Small,6,$4.25,$25.50
2025-08-26,Cappuccino,Medium,9,$4.75,$42.75
2025-08-26,Cappuccino,Large,4,$5.25,$21.00
2025-08-26,Mocha,Small,6,$4.75,$28.50
2025-08-26,Mocha,Medium,7,$5.25,$36.75
2025-08-26,Mocha,Large,4,$5.75,$23.00
2025-08-26,Cold Brew,Small,5,$3.75,$18.75
2025-08-26,Cold Brew,Large,4,$4.50,$18.00
2025-08-26,Green Tea,Small,4,$2.75,$11.00
2025-08-26,Green Tea,Medium,7,$3.10,$21.70
2025-08-26,Green Tea,Large,5,$3.50,$17.50
2025-08-26,Chai Tea Latte,Small,5,$4.25,$21.25
2025-08-26,Chai Tea Latte,Medium,8,$4.75,$38.00
2025-08-26,Chai Tea Latte,Large,3,$5.25,$15.75
2025-08-26,Blueberry Muffin,Standard,13,$2.95,$38.35
2025-08-26,Chocolate Croissant,Standard,9,$3.45,$31.05
2025-08-26,Breakfast Sandwich,Standard,6,$5.95,$35.70
2025-08-26,Pumpkin Spice Latte,Small,3,$5.00,$15.00
2025-08-26,Pumpkin Spice Latte,Medium,3,$5.50,$16.50
2025-08-26,Pumpkin Spice Latte,Large,2,$6.00,$12.00
2025-08-26,Cake Pop,Chocolate,6,$2.00,$12.00
2025-08-26,Cake Pop,Birthday Cake,3,$2.00,$6.00
2025-08-26,Cake Pop,Vanilla,3,$2.00,$6.00
2025-08-27,House Coffee,Small,14,$2.50,$35.00
2025-08-27,House Coffee,Medium,16,$2.95,$47.20
2025-08-27,House Coffee,Large,10,$3.25,$32.50
2025-08-27,Latte,Small,8,$4.50,$36.00
2025-08-27,Latte,Medium,13,$5.00,$65.00
2025-08-27,Latte,Large,10,$5.50,$55.00
2025-08-27,Cappuccino,Small,7,$4.25,$29.75
2025-08-27,Cappuccino,Medium,9,$4.75,$42.75
2025-08-27,Cappuccino,Large,6,$5.25,$31.50
2025-08-27,Mocha,Small,5,$4.75,$23.75
2025-08-27,Mocha,Medium,7,$5.25,$36.75
2025-08-27,Mocha,Large,5,$5.75,$28.75
2025-08-27,Cold Brew,Small,7,$3.75,$26.25
2025-08-27,Cold Brew,Large,5,$4.50,$22.50
2025-08-27,Green Tea,Small,4,$2.75,$11.00
2025-08-27,Green Tea,Medium,9,$3.10,$27.90
2025-08-27,Green Tea,Large,5,$3.50,$17.50
2025-08-27,Chai Tea Latte,Small,6,$4.25,$25.50
2025-08-27,Chai Tea Latte,Medium,7,$4.75,$33.25
2025-08-27,Chai Tea Latte,Large,4,$5.25,$21.00
2025-08-27,Blueberry Muffin,Standard,13,$2.95,$38.35
2025-08-27,Chocolate Croissant,Standard,7,$3.45,$24.15
2025-08-27,Breakfast Sandwich,Standard,8,$5.95,$47.60
2025-08-27,Pumpkin Spice Latte,Small,5,$5.00,$25.00
2025-08-27,Pumpkin Spice Latte,Medium,4,$5.50,$22.00
2025-08-27,Pumpkin Spice Latte,Large,1,$6.00,$6.00
2025-08-27,Cake Pop,Chocolate,6,$2.00,$12.00
2025-08-27,Cake Pop,Birthday Cake,3,$2.00,$6.00
2025-08-27,Cake Pop,Vanilla,4,$2.00,$8.00
2025-08-28,House Coffee,Small,12,$2.50,$30.00
2025-08-28,House Coffee,Medium,14,$2.95,$41.30
2025-08-28,House Coffee,Large,10,$3.25,$32.50
2025-08-28,Latte,Small,9,$4.50,$40.50
2025-08-28,Latte,Medium,12,$5.00,$60.00
2025-08-28,Latte,Large,10,$5.50,$55.00
2025-08-28,Cappuccino,Small,6,$4.25,$25.50
2025-08-28,Cappuccino,Medium,9,$4.75,$42.75
2025-08-28,Cappuccino,Large,5,$5.25,$26.25
2025-08-28,Mocha,Small,7,$4.75,$33.25
2025-08-28,Mocha,Medium,8,$5.25,$42.00
2025-08-28,Mocha,Large,3,$5.75,$17.25
2025-08-28,Cold Brew,Small,8,$3.75,$30.00
2025-08-28,Cold Brew,Large,4,$4.50,$18.00
2025-08-28,Green Tea,Small,6,$2.75,$16.50
2025-08-28,Green Tea,Medium,7,$3.10,$21.70
2025-08-28,Green Tea,Large,5,$3.50,$17.50
2025-08-28,Chai Tea Latte,Small,5,$4.25,$21.25
2025-08-28,Chai Tea Latte,Medium,7,$4.75,$33.25
2025-08-28,Chai Tea Latte,Large,4,$5.25,$21.00
2025-08-28,Blueberry Muffin,Standard,13,$2.95,$38.35
2025-08-28,Chocolate Croissant,Standard,8,$3.45,$27.60
2025-08-28,Breakfast Sandwich,Standard,5,$5.95,$29.75
2025-08-28,Pumpkin Spice Latte,Small,3,$5.00,$15.00
2025-08-28,Pumpkin Spice Latte,Medium,4,$5.50,$22.00
2025-08-28,Pumpkin Spice Latte,Large,3,$6.00,$18.00
2025-08-28,Cake Pop,Chocolate,5,$2.00,$10.00
2025-08-28,Cake Pop,Birthday Cake,3,$2.00,$6.00
2025-08-28,Cake Pop,Vanilla,2,$2.00,$4.00
2025-08-29,House Coffee,Small,13,$2.50,$32.50
2025-08-29,House Coffee,Medium,18,$2.95,$53.10
2025-08-29,House Coffee,Large,11,$3.25,$35.75
2025-08-29,Latte,Small,8,$4.50,$36.00
2025-08-29,Latte,Medium,16,$5.00,$80.00
2025-08-29,Latte,Large,10,$5.50,$55.00
2025-08-29,Cappuccino,Small,8,$4.25,$34.00
2025-08-29,Cappuccino,Medium,10,$4.75,$47.50
2025-08-29,Cappuccino,Large,7,$5.25,$36.75
2025-08-29,Mocha,Small,7,$4.75,$33.25
2025-08-29,Mocha,Medium,9,$5.25,$47.25
2025-08-29,Mocha,Large,6,$5.75,$34.50
2025-08-29,Cold Brew,Small,9,$3.75,$33.75
2025-08-29,Cold Brew,Large,5,$4.50,$22.50
2025-08-29,Green Tea,Small,4,$2.75,$11.00
2025-08-29,Green Tea,Medium,8,$3.10,$24.80
2025-08-29,Green Tea,Large,5,$3.50,$17.50
2025-08-29,Chai Tea Latte,Small,8,$4.25,$34.00
2025-08-29,Chai Tea Latte,Medium,10,$4.75,$47.50
2025-08-29,Chai Tea Latte,Large,4,$5.25,$21.00
2025-08-29,Blueberry Muffin,Standard,14,$2.95,$41.30
2025-08-29,Chocolate Croissant,Standard,9,$3.45,$31.05
2025-08-29,Breakfast Sandwich,Standard,8,$5.95,$47.60
2025-08-29,Pumpkin Spice Latte,Small,3,$5.00,$15.00
2025-08-29,Pumpkin Spice Latte,Medium,5,$5.50,$27.50
2025-08-29,Pumpkin Spice Latte,Large,2,$6.00,$12.00
2025-08-29,Cake Pop,Chocolate,6,$2.00,$12.00
2025-08-29,Cake Pop,Birthday Cake,5,$2.00,$10.00
2025-08-29,Cake Pop,Vanilla,3,$2.00,$6.00
2025-08-30,House Coffee,Small,16,$2.50,$40.00
2025-08-30,House Coffee,Medium,20,$2.95,$59.00
2025-08-30,House Coffee,Large,13,$3.25,$42.25
2025-08-30,Latte,Small,11,$4.50,$49.50
2025-08-30,Latte,Medium,18,$5.00,$90.00
2025-08-30,Latte,Large,13,$5.50,$71.50
2025-08-30,Cappuccino,Small,7,$4.25,$29.75
2025-08-30,Cappuccino,Medium,11,$4.75,$52.25
2025-08-30,Cappuccino,Large,7,$5.25,$36.75
2025-08-30,Mocha,Small,9,$4.75,$42.75
2025-08-30,Mocha,Medium,8,$5.25,$42.00
2025-08-30,Mocha,Large,4,$5.75,$23.00
2025-08-30,Cold Brew,Small,9,$3.75,$33.75
2025-08-30,Cold Brew,Large,7,$4.50,$31.50
2025-08-30,Green Tea,Small,8,$2.75,$22.00
2025-08-30,Green Tea,Medium,10,$3.10,$31.00
2025-08-30,Green Tea,Large,5,$3.50,$17.50
2025-08-30,Chai Tea Latte,Small,7,$4.25,$29.75
2025-08-30,Chai Tea Latte,Medium,11,$4.75,$52.25
2025-08-30,Chai Tea Latte,Large,6,$5.25,$31.50
2025-08-30,Blueberry Muffin,Standard,15,$2.95,$44.25
2025-08-30,Chocolate Croissant,Standard,11,$3.45,$37.95
2025-08-30,Breakfast Sandwich,Standard,9,$5.95,$53.55
2025-08-30,Pumpkin Spice Latte,Small,3,$5.00,$15.00
2025-08-30,Pumpkin Spice Latte,Medium,6,$5.50,$33.00
2025-08-30,Pumpkin Spice Latte,Large,3,$6.00,$18.00
2025-08-30,Cake Pop,Chocolate,6,$2.00,$12.00
2025-08-30,Cake Pop,Birthday Cake,3,$2.00,$6.00
2025-08-30,Cake Pop,Vanilla,4,$2.00,$8.00
2025-08-31,House Coffee,Small,9,$2.50,$22.50
2025-08-31,House Coffee,Medium,12,$2.95,$35.40
2025-08-31,House Coffee,Large,6,$3.25,$19.50
2025-08-31,Latte,Small,5,$4.50,$22.50
2025-08-31,Latte,Medium,11,$5.00,$55.00
2025-08-31,Latte,Large,8,$5.50,$44.00
2025-08-31,Cappuccino,Small,4,$4.25,$17.00
2025-08-31,Cappuccino,Medium,7,$4.75,$33.25
2025-08-31,Cappuccino,Large,3,$5.25,$15.75
2025-08-31,Mocha,Small,4,$4.75,$19.00
2025-08-31,Mocha,Medium,5,$5.25,$26.25
2025-08-31,Mocha,Large,2,$5.75,$11.50
2025-08-31,Cold Brew,Small,4,$3.75,$15.00
2025-08-31,Cold Brew,Large,4,$4.50,$18.00
2025-08-31,Green Tea,Small,5,$2.75,$13.75
2025-08-31,Green Tea,Medium,6,$3.10,$18.60
2025-08-31,Green Tea,Large,2,$3.50,$7.00
2025-08-31,Chai Tea Latte,Small,4,$4.25,$17.00
2025-08-31,Chai Tea Latte,Medium,6,$4.75,$28.50
2025-08-31,Chai Tea Latte,Large,3,$5.25,$15.75
2025-08-31,Blueberry Muffin,Standard,9,$2.95,$26.55
2025-08-31,Chocolate Croissant,Standard,6,$3.45,$20.70
2025-08-31,Breakfast Sandwich,Standard,4,$5.95,$23.80
2025-08-31,Pumpkin Spice Latte,Small,3,$5.00,$15.00
2025-08-31,Pumpkin Spice Latte,Medium,2,$5.50,$11.00
2025-08-31,Pumpkin Spice Latte,Large,1,$6.00,$6.00
2025-08-31,Cake Pop,Chocolate,4,$2.00,$8.00
2025-08-31,Cake Pop,Birthday Cake,1,$2.00,$2.00
2025-08-31,Cake Pop,Vanilla,2,$2.00,$4.00

MONTHLY SUMMARY — AUGUST 2025
Product,Variant,Total Units Sold,Unit Price,Total Revenue
Blueberry Muffin,Standard,376,$2.95,$1109.20
Breakfast Sandwich,Standard,197,$5.95,$1172.15
Cake Pop,Birthday Cake,95,$2.00,$190.00
Cake Pop,Chocolate,162,$2.00,$324.00
Cake Pop,Vanilla,101,$2.00,$202.00
Cappuccino,Large,158,$5.25,$829.50
Cappuccino,Medium,257,$4.75,$1220.75
Cappuccino,Small,205,$4.25,$871.25
Chai Tea Latte,Large,135,$5.25,$708.75
Chai Tea Latte,Medium,253,$4.75,$1201.75
Chai Tea Latte,Small,181,$4.25,$769.25
Chocolate Croissant,Standard,257,$3.45,$886.65
Cold Brew,Large,135,$4.50,$607.50
Cold Brew,Small,224,$3.75,$840.00
Green Tea,Large,136,$3.50,$476.00
Green Tea,Medium,221,$3.10,$685.10
Green Tea,Small,159,$2.75,$437.25
House Coffee,Large,297,$3.25,$965.25
House Coffee,Medium,480,$2.95,$1416.00
House Coffee,Small,382,$2.50,$955.00
Latte,Large,316,$5.50,$1738.00
Latte,Medium,429,$5.00,$2145.00
Latte,Small,253,$4.50,$1138.50
Mocha,Large,132,$5.75,$759.00
