DAILY SALES — SEPTEMBER 2025
Date,Product,Variant,Units Sold,Unit Price,Daily Revenue
2025-09-16,Pumpkin Spice Latte,Medium,9,$5.50,$49.50
2025-09-16,Pumpkin Spice Latte,Large,5,$6.00,$30.00
2025-09-16,Cake Pop,Chocolate,4,$2.00,$8.00
2025-09-16,Cake Pop,Birthday Cake,4,$2.00,$8.00
2025-09-16,Cake Pop,Vanilla,4,$2.00,$8.00
2025-09-17,House Coffee,Small,12,$2.50,$30.00
2025-09-17,House Coffee,Medium,17,$2.95,$50.15
2025-09-17,House Coffee,Large,9,$3.25,$29.25
2025-09-17,Latte,Small,10,$4.50,$45.00
2025-09-17,Latte,Medium,13,$5.00,$65.00
2025-09-17,Latte,Large,10,$5.50,$55.00
2025-09-17,Cappuccino,Small,8,$4.25,$34.00
2025-09-17,Cappuccino,Medium,8,$4.75,$38.00
2025-09-17,Cappuccino,Large,5,$5.25,$26.25
2025-09-17,Mocha,Small,6,$4.75,$28.50
2025-09-17,Mocha,Medium,6,$5.25,$31.50
2025-09-17,Mocha,Large,3,$5.75,$17.25
2025-09-17,Cold Brew,Small,6,$3.75,$22.50
2025-09-17,Cold Brew,Large,3,$4.50,$13.50
2025-09-17,Green Tea,Small,7,$2.75,$19.25
2025-09-17,Green Tea,Medium,7,$3.10,$21.70
2025-09-17,Green Tea,Large,3,$3.50,$10.50
2025-09-17,Chai Tea Latte,Small,8,$4.25,$34.00
2025-09-17,Chai Tea Latte,Medium,9,$4.75,$42.75
2025-09-17,Chai Tea Latte,Large,5,$5.25,$26.25
2025-09-17,Blueberry Muffin,Standard,13,$2.95,$38.35
2025-09-17,Chocolate Croissant,Standard,7,$3.45,$24.15
2025-09-17,Breakfast Sandwich,Standard,6,$5.95,$35.70
2025-09-17,Pumpkin Spice Latte,Small,8,$5.00,$40.00
2025-09-17,Pumpkin Spice Latte,Medium,9,$5.50,$49.50
2025-09-17,Pumpkin Spice Latte,Large,4,$6.00,$24.00
2025-09-17,Cake Pop,Chocolate,6,$2.00,$12.00
2025-09-17,Cake Pop,Birthday Cake,3,$2.00,$6.00
2025-09-17,Cake Pop,Vanilla,2,$2.00,$4.00
2025-09-18,House Coffee,Small,11,$2.50,$27.50
2025-09-18,House Coffee,Medium,14,$2.95,$41.30
2025-09-18,House Coffee,Large,10,$3.25,$32.50
2025-09-18,Latte,Small,8,$4.50,$36.00
2025-09-18,Latte,Medium,14,$5.00,$70.00
2025-09-18,Latte,Large,10,$5.50,$55.00
2025-09-18,Cappuccino,Small,5,$4.25,$21.25
2025-09-18,Cappuccino,Medium,7,$4.75,$33.25
2025-09-18,Cappuccino,Large,4,$5.25,$21.00
2025-09-18,Mocha,Small,5,$4.75,$23.75
2025-09-18,Mocha,Medium,7,$5.25,$36.75
2025-09-18,Mocha,Large,5,$5.75,$28.75
2025-09-18,Cold Brew,Small,6,$3.75,$22.50
2025-09-18,Cold Brew,Large,2,$4.50,$9.00
2025-09-18,Green Tea,Small,6,$2.75,$16.50
2025-09-18,Green Tea,Medium,7,$3.10,$21.70
2025-09-18,Green Tea,Large,3,$3.50,$10.50
2025-09-18,Chai Tea Latte,Small,6,$4.25,$25.50
2025-09-18,Chai Tea Latte,Medium,7,$4.75,$33.25
2025-09-18,Chai Tea Latte,Large,3,$5.25,$15.75
2025-09-18,Blueberry Muffin,Standard,12,$2.95,$35.40
2025-09-18,Chocolate Croissant,Standard,8,$3.45,$27.60
2025-09-18,Breakfast Sandwich,Standard,5,$5.95,$29.75
2025-09-18,Pumpkin Spice Latte,Small,6,$5.00,$30.00
2025-09-18,Pumpkin Spice Latte,Medium,8,$5.50,$44.00
2025-09-18,Pumpkin Spice Latte,Large,4,$6.00,$24.00
2025-09-18,Cake Pop,Chocolate,6,$2.00,$12.00
2025-09-18,Cake Pop,Birthday Cake,2,$2.00,$4.00
2025-09-18,Cake Pop,Vanilla,3,$2.00,$6.00
2025-09-19,House Coffee,Small,14,$2.50,$35.00
2025-09-19,House Coffee,Medium,19,$2.95,$56.05
2025-09-19,House Coffee,Large,11,$3.25,$35.75
2025-09-19,Latte,Small,9,$4.50,$40.50
2025-09-19,Latte,Medium,15,$5.00,$75.00
2025-09-19,Latte,Large,12,$5.50,$66.00
2025-09-19,Cappuccino,Small,8,$4.25,$34.00
2025-09-19,Cappuccino,Medium,8,$4.75,$38.00
2025-09-19,Cappuccino,Large,4,$5.25,$21.00
2025-09-19,Mocha,Small,8,$4.75,$38.00
2025-09-19,Mocha,Medium,8,$5.25,$42.00
2025-09-19,Mocha,Large,5,$5.75,$28.75
2025-09-19,Cold Brew,Small,7,$3.75,$26.25
2025-09-19,Cold Brew,Large,5,$4.50,$22.50
2025-09-19,Green Tea,Small,6,$2.75,$16.50
2025-09-19,Green Tea,Medium,8,$3.10,$24.80
2025-09-19,Green Tea,Large,3,$3.50,$10.50
2025-09-19,Chai Tea Latte,Small,7,$4.25,$29.75
2025-09-19,Chai Tea Latte,Medium,10,$4.75,$47.50
2025-09-19,Chai Tea Latte,Large,4,$5.25,$21.00
2025-09-19,Blueberry Muffin,Standard,15,$2.95,$44.25
2025-09-19,Chocolate Croissant,Standard,9,$3.45,$31.05
2025-09-19,Breakfast Sandwich,Standard,7,$5.95,$41.65
2025-09-19,Pumpkin Spice Latte,Small,8,$5.00,$40.00
2025-09-19,Pumpkin Spice Latte,Medium,10,$5.50,$55.00
2025-09-19,Pumpkin Spice Latte,Large,4,$6.00,$24.00
2025-09-19,Cake Pop,Chocolate,7,$2.00,$14.00
2025-09-19,Cake Pop,Birthday Cake,3,$2.00,$6.00
2025-09-19,Cake Pop,Vanilla,3,$2.00,$6.00
2025-09-20,House Coffee,Small,14,$2.50,$35.00
2025-09-20,House Coffee,Medium,19,$2.95,$56.05
2025-09-20,House Coffee,Large,10,$3.25,$32.50
2025-09-20,Latte,Small,12,$4.50,$54.00
2025-09-20,Latte,Medium,17,$5.00,$85.00
2025-09-20,Latte,Large,14,$5.50,$77.00
2025-09-20,Cappuccino,Small,8,$4.25,$34.00
2025-09-20,Cappuccino,Medium,10,$4.75,$47.50
2025-09-20,Cappuccino,Large,7,$5.25,$36.75
2025-09-20,Mocha,Small,7,$4.75,$33.25
2025-09-20,Mocha,Medium,9,$5.25,$47.25
2025-09-20,Mocha,Large,6,$5.75,$34.50
2025-09-20,Cold Brew,Small,9,$3.75,$33.75
2025-09-20,Cold Brew,Large,4,$4.50,$18.00
2025-09-20,Green Tea,Small,5,$2.75,$13.75
2025-09-20,Green Tea,Medium,9,$3.10,$27.90
2025-09-20,Green Tea,Large,6,$3.50,$21.00
2025-09-20,Chai Tea Latte,Small,9,$4.25,$38.25
2025-09-20,Chai Tea Latte,Medium,12,$4.75,$57.00
2025-09-20,Chai Tea Latte,Large,5,$5.25,$26.25
2025-09-20,Blueberry Muffin,Standard,17,$2.95,$50.15
2025-09-20,Chocolate Croissant,Standard,10,$3.45,$34.50
2025-09-20,Breakfast Sandwich,Standard,8,$5.95,$47.60
2025-09-20,Pumpkin Spice Latte,Small,10,$5.00,$50.00
2025-09-20,Pumpkin Spice Latte,Medium,10,$5.50,$55.00
2025-09-20,Pumpkin Spice Latte,Large,7,$6.00,$42.00
2025-09-20,Cake Pop,Chocolate,7,$2.00,$14.00
2025-09-20,Cake Pop,Birthday Cake,3,$2.00,$6.00
2025-09-20,Cake Pop,Vanilla,4,$2.00,$8.00
2025-09-21,House Coffee,Small,10,$2.50,$25.00
2025-09-21,House Coffee,Medium,11,$2.95,$32.45
2025-09-21,House Coffee,Large,6,$3.25,$19.50
2025-09-21,Latte,Small,5,$4.50,$22.50
2025-09-21,Latte,Medium,10,$5.00,$50.00
2025-09-21,Latte,Large,7,$5.50,$38.50
2025-09-21,Cappuccino,Small,5,$4.25,$21.25
2025-09-21,Cappuccino,Medium,6,$4.75,$28.50
2025-09-21,Cappuccino,Large,4,$5.25,$21.00
2025-09-21,Mocha,Small,4,$4.75,$19.00
2025-09-21,Mocha,Medium,4,$5.25,$21.00
2025-09-21,Mocha,Large,4,$5.75,$23.00
2025-09-21,Cold Brew,Small,4,$3.75,$15.00
2025-09-21,Cold Brew,Large,4,$4.50,$18.00
2025-09-21,Green Tea,Small,3,$2.75,$8.25
2025-09-21,Green Tea,Medium,7,$3.10,$21.70
2025-09-21,Green Tea,Large,4,$3.50,$14.00
2025-09-21,Chai Tea Latte,Small,3,$4.25,$12.75
2025-09-21,Chai Tea Latte,Medium,6,$4.75,$28.50
2025-09-21,Chai Tea Latte,Large,3,$5.25,$15.75
2025-09-21,Blueberry Muffin,Standard,10,$2.95,$29.50
2025-09-21,Chocolate Croissant,Standard,7,$3.45,$24.15
2025-09-21,Breakfast Sandwich,Standard,6,$5.95,$35.70
2025-09-21,Pumpkin Spice Latte,Small,4,$5.00,$20.00
2025-09-21,Pumpkin Spice Latte,Medium,6,$5.50,$33.00
2025-09-21,Pumpkin Spice Latte,Large,4,$6.00,$24.00
2025-09-21,Cake Pop,Chocolate,2,$2.00,$4.00
2025-09-21,Cake Pop,Birthday Cake,1,$2.00,$2.00
2025-09-21,Cake Pop,Vanilla,3,$2.00,$6.00
2025-09-22,House Coffee,Small,12,$2.50,$30.00
2025-09-22,House Coffee,Medium,15,$2.95,$44.25
2025-09-22,House Coffee,Large,9,$3.25,$29.25
2025-09-22,Latte,Small,8,$4.50,$36.00
2025-09-22,Latte,Medium,14,$5.00,$70.00
2025-09-22,Latte,Large,11,$5.50,$60.50
2025-09-22,Cappuccino,Small,6,$4.25,$25.50
2025-09-22,Cappuccino,Medium,9,$4.75,$42.75
2025-09-22,Cappuccino,Large,5,$5.25,$26.25
2025-09-22,Mocha,Small,6,$4.75,$28.50
2025-09-22,Mocha,Medium,7,$5.25,$36.75
2025-09-22,Mocha,Large,4,$5.75,$23.00
2025-09-22,Cold Brew,Small,5,$3.75,$18.75
2025-09-22,Cold Brew,Large,2,$4.50,$9.00
2025-09-22,Green Tea,Small,6,$2.75,$16.50
2025-09-22,Green Tea,Medium,7,$3.10,$21.70
2025-09-22,Green Tea,Large,4,$3.50,$14.00
2025-09-22,Chai Tea Latte,Small,6,$4.25,$25.50
2025-09-22,Chai Tea Latte,Medium,7,$4.75,$33.25
2025-09-22,Chai Tea Latte,Large,3,$5.25,$15.75
2025-09-22,Blueberry Muffin,Standard,12,$2.95,$35.40
2025-09-22,Chocolate Croissant,Standard,9,$3.45,$31.05
2025-09-22,Breakfast Sandwich,Standard,5,$5.95,$29.75
2025-09-22,Pumpkin Spice Latte,Small,8,$5.00,$40.00
2025-09-22,Pumpkin Spice Latte,Medium,8,$5.50,$44.00
2025-09-22,Pumpkin Spice Latte,Large,4,$6.00,$24.00
2025-09-22,Cake Pop,Chocolate,6,$2.00,$12.00
2025-09-22,Cake Pop,Birthday Cake,3,$2.00,$6.00
2025-09-22,Cake Pop,Vanilla,4,$2.00,$8.00
2025-09-23,House Coffee,Small,11,$2.50,$27.50
2025-09-23,House Coffee,Medium,13,$2.95,$38.35
2025-09-23,House Coffee,Large,9,$3.25,$29.25
2025-09-23,Latte,Small,9,$4.50,$40.50
2025-09-23,Latte,Medium,12,$5.00,$60.00
2025-09-23,Latte,Large,9,$5.50,$49.50
2025-09-23,Cappuccino,Small,4,$4.25,$17.00
2025-09-23,Cappuccino,Medium,8,$4.75,$38.00
2025-09-23,Cappuccino,Large,6,$5.25,$31.50
2025-09-23,Mocha,Small,7,$4.75,$33.25
2025-09-23,Mocha,Medium,7,$5.25,$36.75
2025-09-23,Mocha,Large,5,$5.75,$28.75
2025-09-23,Cold Brew,Small,6,$3.75,$22.50
2025-09-23,Cold Brew,Large,4,$4.50,$18.00
2025-09-23,Green Tea,Small,5,$2.75,$13.75
2025-09-23,Green Tea,Medium,6,$3.10,$18.60
2025-09-23,Green Tea,Large,3,$3.50,$10.50
2025-09-23,Chai Tea Latte,Small,5,$4.25,$21.25
2025-09-23,Chai Tea Latte,Medium,8,$4.75,$38.00
2025-09-23,Chai Tea Latte,Large,2,$5.25,$10.50
2025-09-23,Blueberry Muffin,Standard,12,$2.95,$35.40
2025-09-23,Chocolate Croissant,Standard,7,$3.45,$24.15
2025-09-23,Breakfast Sandwich,Standard,7,$5.95,$41.65
2025-09-23,Pumpkin Spice Latte,Small,6,$5.00,$30.00
2025-09-23,Pumpkin Spice Latte,Medium,8,$5.50,$44.00
2025-09-23,Pumpkin Spice Latte,Large,3,$6.00,$18.00
2025-09-23,Cake Pop,Chocolate,4,$2.00,$8.00
2025-09-23,Cake Pop,Birthday Cake,4,$2.00,$8.00
2025-09-23,Cake Pop,Vanilla,4,$2.00,$8.00
2025-09-24,House Coffee,Small,13,$2.50,$32.50
2025-09-24,House Coffee,Medium,17,$2.95,$50.15
2025-09-24,House Coffee,Large,10,$3.25,$32.50
2025-09-24,Latte,Small,7,$4.50,$31.50
2025-09-24,Latte,Medium,15,$5.00,$75.00
2025-09-24,Latte,Large,11,$5.50,$60.50
2025-09-24,Cappuccino,Small,6,$4.25,$25.50
2025-09-24,Cappuccino,Medium,9,$4.75,$42.75
2025-09-24,Cappuccino,Large,5,$5.25,$26.25
2025-09-24,Mocha,Small,7,$4.75,$33.25
2025-09-24,Mocha,Medium,8,$5.25,$42.00
2025-09-24,Mocha,Large,5,$5.75,$28.75
2025-09-24,Cold Brew,Small,5,$3.75,$18.75
2025-09-24,Cold Brew,Large,5,$4.50,$22.50
2025-09-24,Green Tea,Small,5,$2.75,$13.75
2025-09-24,Green Tea,Medium,9,$3.10,$27.90
2025-09-24,Green Tea,Large,3,$3.50,$10.50
2025-09-24,Chai Tea Latte,Small,5,$4.25,$21.25
2025-09-24,Chai Tea Latte,Medium,7,$4.75,$33.25
2025-09-24,Chai Tea Latte,Large,3,$5.25,$15.75
2025-09-24,Blueberry Muffin,Standard,12,$2.95,$35.40
2025-09-24,Chocolate Croissant,Standard,9,$3.45,$31.05
2025-09-24,Breakfast Sandwich,Standard,6,$5.95,$35.70
2025-09-24,Pumpkin Spice Latte,Small,8,$5.00,$40.00
2025-09-24,Pumpkin Spice Latte,Medium,10,$5.50,$55.00
2025-09-24,Pumpkin Spice Latte,Large,6,$6.00,$36.00
2025-09-24,Cake Pop,Chocolate,5,$2.00,$10.00
2025-09-24,Cake Pop,Birthday Cake,4,$2.00,$8.00
2025-09-24,Cake Pop,Vanilla,3,$2.00,$6.00
2025-09-25,House Coffee,Small,11,$2.50,$27.50
2025-09-25,House Coffee,Medium,14,$2.95,$41.30
2025-09-25,House Coffee,Large,9,$3.25,$29.25
2025-09-25,Latte,Small,8,$4.50,$36.00
2025-09-25,Latte,Medium,12,$5.00,$60.00
2025-09-25,Latte,Large,11,$5.50,$60.50
2025-09-25,Cappuccino,Small,5,$4.25,$21.25
2025-09-25,Cappuccino,Medium,8,$4.75,$38.00
2025-09-25,Cappuccino,Large,6,$5.25,$31.50
2025-09-25,Mocha,Small,6,$4.75,$28.50
2025-09-25,Mocha,Medium,8,$5.25,$42.00
2025-09-25,Mocha,Large,4,$5.75,$23.00
2025-09-25,Cold Brew,Small,7,$3.75,$26.25
2025-09-25,Cold Brew,Large,2,$4.50,$9.00
2025-09-25,Green Tea,Small,4,$2.75,$11.00
2025-09-25,Green Tea,Medium,7,$3.10,$21.70
2025-09-25,Green Tea,Large,4,$3.50,$14.00
2025-09-25,Chai Tea Latte,Small,6,$4.25,$25.50
2025-09-25,Chai Tea Latte,Medium,9,$4.75,$42.75
2025-09-25,Chai Tea Latte,Large,4,$5.25,$21.00
2025-09-25,Blueberry Muffin,Standard,12,$2.95,$35.40
2025-09-25,Chocolate Croissant,Standard,8,$3.45,$27.60
2025-09-25,Breakfast Sandwich,Standard,6,$5.95,$35.70
2025-09-25,Pumpkin Spice Latte,Small,6,$5.00,$30.00
2025-09-25,Pumpkin Spice Latte,Medium,9,$5.50,$49.50
2025-09-25,Pumpkin Spice Latte,Large,5,$6.00,$30.00
2025-09-25,Cake Pop,Chocolate,6,$2.00,$12.00
2025-09-25,Cake Pop,Birthday Cake,4,$2.00,$8.00
2025-09-25,Cake Pop,Vanilla,2,$2.00,$4.00
2025-09-26,House Coffee,Small,13,$2.50,$32.50
2025-09-26,House Coffee,Medium,16,$2.95,$47.20
2025-09-26,House Coffee,Large,10,$3.25,$32.50
2025-09-26,Latte,Small,9,$4.50,$40.50
2025-09-26,Latte,Medium,14,$5.00,$70.00
2025-09-26,Latte,Large,12,$5.50,$66.00
2025-09-26,Cappuccino,Small,6,$4.25,$25.50
2025-09-26,Cappuccino,Medium,10,$4.75,$47.50
2025-09-26,Cappuccino,Large,6,$5.25,$31.50
2025-09-26,Mocha,Small,8,$4.75,$38.00
2025-09-26,Mocha,Medium,9,$5.25,$47.25
2025-09-26,Mocha,Large,3,$5.75,$17.25
2025-09-26,Cold Brew,Small,7,$3.75,$26.25
2025-09-26,Cold Brew,Large,4,$4.50,$18.00
2025-09-26,Green Tea,Small,5,$2.75,$13.75
2025-09-26,Green Tea,Medium,8,$3.10,$24.80
2025-09-26,Green Tea,Large,4,$3.50,$14.00
2025-09-26,Chai Tea Latte,Small,6,$4.25,$25.50
2025-09-26,Chai Tea Latte,Medium,8,$4.75,$38.00
2025-09-26,Chai Tea Latte,Large,4,$5.25,$21.00
2025-09-26,Blueberry Muffin,Standard,13,$2.95,$38.35
2025-09-26,Chocolate Croissant,Standard,10,$3.45,$34.50
2025-09-26,Breakfast Sandwich,Standard,6,$5.95,$35.70
2025-09-26,Pumpkin Spice Latte,Small,8,$5.00,$40.00
2025-09-26,Pumpkin Spice Latte,Medium,8,$5.50,$44.00
2025-09-26,Pumpkin Spice Latte,Large,5,$6.00,$30.00
2025-09-26,Cake Pop,Chocolate,6,$2.00,$12.00
2025-09-26,Cake Pop,Birthday Cake,3,$2.00,$6.00
2025-09-26,Cake Pop,Vanilla,4,$2.00,$8.00
2025-09-27,House Coffee,Small,16,$2.50,$40.00
2025-09-27,House Coffee,Medium,20,$2.95,$59.00
2025-09-27,House Coffee,Large,12,$3.25,$39.00
2025-09-27,Latte,Small,10,$4.50,$45.00
2025-09-27,Latte,Medium,15,$5.00,$75.00
2025-09-27,Latte,Large,14,$5.50,$77.00
2025-09-27,Cappuccino,Small,8,$4.25,$34.00
2025-09-27,Cappuccino,Medium,12,$4.75,$57.00
2025-09-27,Cappuccino,Large,6,$5.25,$31.50
2025-09-27,Mocha,Small,7,$4.75,$33.25
2025-09-27,Mocha,Medium,8,$5.25,$42.00
2025-09-27,Mocha,Large,5,$5.75,$28.75
2025-09-27,Cold Brew,Small,9,$3.75,$33.75
2025-09-27,Cold Brew,Large,5,$4.50,$22.50
2025-09-27,Green Tea,Small,6,$2.75,$16.50
2025-09-27,Green Tea,Medium,9,$3.10,$27.90
2025-09-27,Green Tea,Large,6,$3.50,$21.00
2025-09-27,Chai Tea Latte,Small,8,$4.25,$34.00
2025-09-27,Chai Tea Latte,Medium,12,$4.75,$57.00
2025-09-27,Chai Tea Latte,Large,6,$5.25,$31.50
2025-09-27,Blueberry Muffin,Standard,16,$2.95,$47.20
2025-09-27,Chocolate Croissant,Standard,10,$3.45,$34.50
2025-09-27,Breakfast Sandwich,Standard,8,$5.95,$47.60
2025-09-27,Pumpkin Spice Latte,Small,9,$5.00,$45.00
2025-09-27,Pumpkin Spice Latte,Medium,9,$5.50,$49.50
2025-09-27,Pumpkin Spice Latte,Large,6,$6.00,$36.00
2025-09-27,Cake Pop,Chocolate,5,$2.00,$10.00
2025-09-27,Cake Pop,Birthday Cake,4,$2.00,$8.00
2025-09-27,Cake Pop,Vanilla,5,$2.00,$10.00
2025-09-28,House Coffee,Small,8,$2.50,$20.00
2025-09-28,House Coffee,Medium,13,$2.95,$38.35
2025-09-28,House Coffee,Large,7,$3.25,$22.75
2025-09-28,Latte,Small,5,$4.50,$22.50
2025-09-28,Latte,Medium,11,$5.00,$55.00
2025-09-28,Latte,Large,7,$5.50,$38.50
2025-09-28,Cappuccino,Small,5,$4.25,$21.25
2025-09-28,Cappuccino,Medium,6,$4.75,$28.50
2025-09-28,Cappuccino,Large,5,$5.25,$26.25
2025-09-28,Mocha,Small,5,$4.75,$23.75
2025-09-28,Mocha,Medium,4,$5.25,$21.00
2025-09-28,Mocha,Large,3,$5.75,$17.25
2025-09-28,Cold Brew,Small,5,$3.75,$18.75
2025-09-28,Cold Brew,Large,1,$4.50,$4.50
2025-09-28,Green Tea,Small,3,$2.75,$8.25
2025-09-28,Green Tea,Medium,5,$3.10,$15.50
2025-09-28,Green Tea,Large,3,$3.50,$10.50
2025-09-28,Chai Tea Latte,Small,4,$4.25,$17.00
2025-09-28,Chai Tea Latte,Medium,6,$4.75,$28.50
2025-09-28,Chai Tea Latte,Large,3,$5.25,$15.75
2025-09-28,Blueberry Muffin,Standard,8,$2.95,$23.60
2025-09-28,Chocolate Croissant,Standard,6,$3.45,$20.70
2025-09-28,Breakfast Sandwich,Standard,3,$5.95,$17.85
2025-09-28,Pumpkin Spice Latte,Small,6,$5.00,$30.00
2025-09-28,Pumpkin Spice Latte,Medium,7,$5.50,$38.50
2025-09-28,Pumpkin Spice Latte,Large,3,$6.00,$18.00
2025-09-28,Cake Pop,Chocolate,3,$2.00,$6.00
2025-09-28,Cake Pop,Birthday Cake,3,$2.00,$6.00
2025-09-28,Cake Pop,Vanilla,2,$2.00,$4.00
2025-09-29,House Coffee,Small,13,$2.50,$32.50
2025-09-29,House Coffee,Medium,14,$2.95,$41.30
2025-09-29,House Coffee,Large,10,$3.25,$32.50
2025-09-29,Latte,Small,8,$4.50,$36.00
2025-09-29,Latte,Medium,14,$5.00,$70.00
2025-09-29,Latte,Large,11,$5.50,$60.50
2025-09-29,Cappuccino,Small,6,$4.25,$25.50
2025-09-29,Cappuccino,Medium,9,$4.75,$42.75
2025-09-29,Cappuccino,Large,6,$5.25,$31.50
2025-09-29,Mocha,Small,7,$4.75,$33.25
2025-09-29,Mocha,Medium,6,$5.25,$31.50
2025-09-29,Mocha,Large,4,$5.75,$23.00
2025-09-29,Cold Brew,Small,7,$3.75,$26.25
2025-09-29,Cold Brew,Large,4,$4.50,$18.00
2025-09-29,Green Tea,Small,6,$2.75,$16.50
2025-09-29,Green Tea,Medium,7,$3.10,$21.70
2025-09-29,Green Tea,Large,5,$3.50,$17.50
2025-09-29,Chai Tea Latte,Small,6,$4.25,$25.50
2025-09-29,Chai Tea Latte,Medium,7,$4.75,$33.25
2025-09-29,Chai Tea Latte,Large,4,$5.25,$21.00
2025-09-29,Blueberry Muffin,Standard,12,$2.95,$35.40
2025-09-29,Chocolate Croissant,Standard,9,$3.45,$31.05
2025-09-29,Breakfast Sandwich,Standard,5,$5.95,$29.75
2025-09-29,Pumpkin Spice Latte,Small,7,$5.00,$35.00
2025-09-29,Pumpkin Spice Latte,Medium,7,$5.50,$38.50
2025-09-29,Pumpkin Spice Latte,Large,6,$6.00,$36.00
2025-09-29,Cake Pop,Chocolate,4,$2.00,$8.00
2025-09-29,Cake Pop,Birthday Cake,2,$2.00,$4.00
2025-09-29,Cake Pop,Vanilla,2,$2.00,$4.00
2025-09-30,House Coffee,Small,10,$2.50,$25.00
2025-09-30,House Coffee,Medium,15,$2.95,$44.25
2025-09-30,House Coffee,Large,8,$3.25,$26.00
2025-09-30,Latte,Small,8,$4.50,$36.00
2025-09-30,Latte,Medium,14,$5.00,$70.00
2025-09-30,Latte,Large,11,$5.50,$60.50
2025-09-30,Cappuccino,Small,6,$4.25,$25.50
2025-09-30,Cappuccino,Medium,6,$4.75,$28.50
2025-09-30,Cappuccino,Large,4,$5.25,$21.00
2025-09-30,Mocha,Small,5,$4.75,$23.75
2025-09-30,Mocha,Medium,6,$5.25,$31.50
2025-09-30,Mocha,Large,4,$5.75,$23.00
2025-09-30,Cold Brew,Small,6,$3.75,$22.50
2025-09-30,Cold Brew,Large,3,$4.50,$13.50
2025-09-30,Green Tea,Small,4,$2.75,$11.00
2025-09-30,Green Tea,Medium,8,$3.10,$24.80
2025-09-30,Green Tea,Large,3,$3.50,$10.50
2025-09-30,Chai Tea Latte,Small,5,$4.25,$21.25
2025-09-30,Chai Tea Latte,Medium,8,$4.75,$38.00
2025-09-30,Chai Tea Latte,Large,4,$5.25,$21.00
2025-09-30,Blueberry Muffin,Standard,12,$2.95,$35.40
2025-09-30,Chocolate Croissant,Standard,8,$3.45,$27.60
2025-09-30,Breakfast Sandwich,Standard,6,$5.95,$35.70
2025-09-30,Pumpkin Spice Latte,Small,5,$5.00,$25.00
2025-09-30,Pumpkin Spice Latte,Medium,7,$5.50,$38.50
2025-09-30,Pumpkin Spice Latte,Large,5,$6.00,$30.00
2025-09-30,Cake Pop,Chocolate,4,$2.00,$8.00
2025-09-30,Cake Pop,Birthday Cake,4,$2.00,$8.00
2025-09-30,Cake Pop,Vanilla,2,$2.00,$4.00

MONTHLY SUMMARY — SEPTEMBER 2025
Product,Variant,Total Units Sold,Unit Price,Total Revenue
Blueberry Muffin,Standard,376,$2.95,$1109.20
Breakfast Sandwich,Standard,179,$5.95,$1065.05
Cake Pop,Birthday Cake,97,$2.00,$194.00
Cake Pop,Chocolate,150,$2.00,$300.00
Cake Pop,Vanilla,90,$2.00,$180.00
Cappuccino,Large,155,$5.25,$813.75
Cappuccino,Medium,252,$4.75,$1197.00
Cappuccino,Small,188,$4.25,$799.00
Chai Tea Latte,Large,118,$5.25,$619.50
Chai Tea Latte,Medium,244,$4.75,$1159.00
Chai Tea Latte,Small,180,$4.25,$765.00
Chocolate Croissant,Standard,243,$3.45,$838.35
Cold Brew,Large,105,$4.50,$472.50
Cold Brew,Small,191,$3.75,$716.25
Green Tea,Large,119,$3.50,$416.50
Green Tea,Medium,221,$3.10,$685.10
Green Tea,Small,151,$2.75,$415.25
House Coffee,Large,280,$3.25,$910.00
House Coffee,Medium,462,$2.95,$1362.90
House Coffee,Small,365,$2.50,$912.50
Latte,Large,304,$5.50,$1672.00
Latte,Medium,405,$5.00,$2025.00
Latte,Small,247,$4.50,$1111.50
Mocha,Large,121,$5.75,$695.75
Mocha,Medium,215,$5.25,$1128.75
Mocha,Small,185,$4.75,$878.75
Pumpkin Spice Latte,Large,147,$6.00,$882.00
Pumpkin Spice Latte,Medium,252,$5.50,$1386.00
Pumpkin Spice Latte,Small,209,$5.00,$1045.00

MONTH TOTALS — SEPTEMBER 2025
Total Units Sold,6251
Total Revenue,$25755.60
